54 1F51	1F59	# Tὑ => Ὑ
54 1F53	1F5B	# Tὓ => Ὓ
54 1F55	1F5D	# Tὕ => Ὕ
54 1F57	1F5F	# Tὗ => Ὗ
54 1F60	1F68	# Tὠ => Ὠ
54 1F61	1F69	# Tὡ => Ὡ
54 1F62	1F6A	# Tὢ => Ὢ
54 1F63	1F6B	# Tὣ => Ὣ
54 1F64	1F6C	# Tὤ => Ὤ
54 1F65	1F6D	# Tὥ => Ὥ
54 1F66	1F6E	# Tὦ => Ὦ
54 1F67	1F6F	# Tὧ => Ὧ
54 1F70	1FBA	# Tὰ => Ὰ
54 1F71	1FBB	# Tά => Ά
54 1F72	1FC8	# Tὲ => Ὲ
54 1F73	1FC9	# Tέ => Έ
54 1F74	1FCA	# Tὴ => Ὴ
54 1F75	1FCB	# Tή => Ή
54 1F76	1FDA	# Tὶ => Ὶ
54 1F77	1FDB	# Tί => Ί
54 1F78	1FF8	# Tὸ => Ὸ
54 1F79	1FF9	# Tό => Ό
54 1F7A	1FEA	# Tὺ => Ὺ
54 1F7B	1FEB	# Tύ => Ύ
54 1F7C	1FFA	# Tὼ => Ὼ
54 1F7D	1FFB	# Tώ => Ώ
54 1FB0	1FB8	# Tᾰ => Ᾰ
54 1FB1	1FB9	# Tᾱ => Ᾱ
54 1FD0	1FD8	# Tῐ => Ῐ
54 1FD1	1FD9	# Tῑ => Ῑ
54 1FE0	1FE8	# Tῠ => Ῠ
54 1FE1	1FE9	# Tῡ => Ῡ
54 1FE5	1FEC	# Tῥ => Ῥ
54 214E	2132	# Tⅎ => Ⅎ
54 2184	2183	# Tↄ => Ↄ
54 2C30	2C00	# Tⰰ => Ⰰ
54 2C31	2C01	# Tⰱ => Ⰱ
54 2C32	2C02	# Tⰲ => Ⰲ
54 2C33	2C03	# Tⰳ => Ⰳ
54 2C34	2C04	# Tⰴ => Ⰴ
54 2C35	2C05	# Tⰵ => Ⰵ
54 2C36	2C06	# Tⰶ => Ⰶ
54 2C37	2C07	# Tⰷ => Ⰷ
54 2C38	2C08	# Tⰸ => Ⰸ
54 2C39	2C09	# Tⰹ => Ⰹ
54 2C3A	2C0A	# Tⰺ => Ⰺ
54 2C3B	2C0B	# Tⰻ => Ⰻ
54 2C3C	2C0C	# Tⰼ => Ⰼ
54 2C3D	2C0D	# Tⰽ => Ⰽ
54 2C3E	2C0E	# Tⰾ => Ⰾ
54 2C3F	2C0F	# Tⰿ => Ⰿ
54 2C40	2C10	# Tⱀ => Ⱀ
54 2C41	2C11	# Tⱁ => Ⱁ
54 2C42	2C12	# Tⱂ => Ⱂ
54 2C43	2C13	# Tⱃ => Ⱃ
54 2C44	2C14	# Tⱄ => Ⱄ
54 2C45	2C15	# Tⱅ => Ⱅ
54 2C46	2C16	# Tⱆ => Ⱆ
54 2C47	2C17	# Tⱇ => Ⱇ
54 2C48	2C18	# Tⱈ => Ⱈ
54 2C49	2C19	# Tⱉ => Ⱉ
54 2C4A	2C1A	# Tⱊ => Ⱊ
54 2C4B	2C1B	# Tⱋ => Ⱋ
54 2C4C	2C1C	# Tⱌ => Ⱌ
54 2C4D	2C1D	# Tⱍ => Ⱍ
54 2C4E	2C1E	# Tⱎ => Ⱎ
54 2C4F	2C1F	# Tⱏ => Ⱏ
54 2C50	2C20	# Tⱐ => Ⱐ
54 2C51	2C21	# Tⱑ => Ⱑ
54 2C52	2C22	# Tⱒ => Ⱒ
54 2C53	2C23	# Tⱓ => Ⱓ
54 2C54	2C24	# Tⱔ => Ⱔ
54 2C55	2C25	# Tⱕ => Ⱕ
54 2C56	2C26	# Tⱖ => Ⱖ
54 2C57	2C27	# Tⱗ => Ⱗ
54 2C58	2C28	# Tⱘ => Ⱘ
54 2C59	2C29	# Tⱙ => Ⱙ
54 2C5A	2C2A	# Tⱚ => Ⱚ
54 2C5B	2C2B	# Tⱛ => Ⱛ
54 2C5C	2C2C	# Tⱜ => Ⱜ
54 2C5D	2C2D	# Tⱝ => Ⱝ
54 2C5E	2C2E	# Tⱞ => Ⱞ
54 2C5F	2C2F	# Tⱟ => Ⱟ
54 2C61	2C60	# Tⱡ => Ⱡ
54 2C65	23A	# Tⱥ => Ⱥ
54 2C66	23E	# Tⱦ => Ⱦ
54 2C68	2C67	# Tⱨ => Ⱨ
54 2C6A	2C69	# Tⱪ => Ⱪ
54 2C6C	2C6B	# Tⱬ => Ⱬ
54 2C73	2C72	# Tⱳ => Ⱳ
54 2C76	2C75	# Tⱶ => Ⱶ
54 2C81	2C80	# Tⲁ => Ⲁ
54 2C83	2C82	# Tⲃ => Ⲃ
54 2C85	2C84	# Tⲅ => Ⲅ
54 2C87	2C86	# Tⲇ => Ⲇ
54 2C89	2C88	# Tⲉ => Ⲉ
54 2C8B	2C8A	# Tⲋ => Ⲋ
54 2C8D	2C8C	# Tⲍ => Ⲍ
54 2C8F	2C8E	# Tⲏ => Ⲏ
54 2C91	2C90	# Tⲑ => Ⲑ
54 2C93	2C92	# Tⲓ => Ⲓ
54 2C95	2C94	# Tⲕ => Ⲕ
54 2C97	2C96	# Tⲗ => Ⲗ
54 2C99	2C98	# Tⲙ => Ⲙ
54 2C9B	2C9A	# Tⲛ => Ⲛ
54 2C9D	2C9C	# Tⲝ => Ⲝ
54 2C9F	2C9E	# Tⲟ => Ⲟ
54 2CA1	2CA0	# Tⲡ => Ⲡ
54 2CA3	2CA2	# Tⲣ => Ⲣ
54 2CA5	2CA4	# Tⲥ => Ⲥ
54 2CA7	2CA6	# Tⲧ => Ⲧ
54 2CA9	2CA8	# Tⲩ => Ⲩ
54 2CAB	2CAA	# Tⲫ => Ⲫ
54 2CAD	2CAC	# Tⲭ => Ⲭ
54 2CAF	2CAE	# Tⲯ => Ⲯ
54 2CB1	2CB0	# Tⲱ => Ⲱ
54 2CB3	2CB2	# Tⲳ => Ⲳ
54 2CB5	2CB4	# Tⲵ => Ⲵ
54 2CB7	2CB6	# Tⲷ => Ⲷ
54 2CB9	2CB8	# Tⲹ => Ⲹ
54 2CBB	2CBA	# Tⲻ => Ⲻ
54 2CBD	2CBC	# Tⲽ => Ⲽ
54 2CBF	2CBE	# Tⲿ => Ⲿ
54 2CC1	2CC0	# Tⳁ => Ⳁ
54 2CC3	2CC2	# Tⳃ => Ⳃ
54 2CC5	2CC4	# Tⳅ => Ⳅ
54 2CC7	2CC6	# Tⳇ => Ⳇ
54 2CC9	2CC8	# Tⳉ => Ⳉ
54 2CCB	2CCA	# Tⳋ => Ⳋ
54 2CCD	2CCC	# Tⳍ => Ⳍ
54 2CCF	2CCE	# Tⳏ => Ⳏ
54 2CD1	2CD0	# Tⳑ => Ⳑ
54 2CD3	2CD2	# Tⳓ => Ⳓ
54 2CD5	2CD4	# Tⳕ => Ⳕ
54 2CD7	2CD6	# Tⳗ => Ⳗ
54 2CD9	2CD8	# Tⳙ => Ⳙ
54 2CDB	2CDA	# Tⳛ => Ⳛ
54 2CDD	2CDC	# Tⳝ => Ⳝ
54 2CDF	2CDE	# Tⳟ => Ⳟ
54 2CE1	2CE0	# Tⳡ => Ⳡ
54 2CE3	2CE2	# Tⳣ => Ⳣ
54 2CEC	2CEB	# Tⳬ => Ⳬ
54 2CEE	2CED	# Tⳮ => Ⳮ
54 2CF3	2CF2	# Tⳳ => Ⳳ
54 2D00	10A0	# Tⴀ => Ⴀ
54 2D01	10A1	# Tⴁ => Ⴁ
54 2D02	10A2	# Tⴂ => Ⴂ
54 2D03	10A3	# Tⴃ => Ⴃ
54 2D04	10A4	# Tⴄ => Ⴄ
54 2D05	10A5	# Tⴅ => Ⴅ
54 2D06	10A6	# Tⴆ => Ⴆ
54 2D07	10A7	# Tⴇ => Ⴇ
54 2D08	10A8	# Tⴈ => Ⴈ
54 2D09	10A9	# Tⴉ => Ⴉ
54 2D0A	10AA	# Tⴊ => Ⴊ
54 2D0B	10AB	# Tⴋ => Ⴋ
54 2D0C	10AC	# Tⴌ => Ⴌ
54 2D0D	10AD	# Tⴍ => Ⴍ
54 2D0E	10AE	# Tⴎ => Ⴎ
54 2D0F	10AF	# Tⴏ => Ⴏ
54 2D10	10B0	# Tⴐ => Ⴐ
54 2D11	10B1	# Tⴑ => Ⴑ
54 2D12	10B2	# Tⴒ => Ⴒ
54 2D13	10B3	# Tⴓ => Ⴓ
54 2D14	10B4	# Tⴔ => Ⴔ
54 2D15	10B5	# Tⴕ => Ⴕ
54 2D16	10B6	# Tⴖ => Ⴖ
54 2D17	10B7	# Tⴗ => Ⴗ
54 2D18	10B8	# Tⴘ => Ⴘ
54 2D19	10B9	# Tⴙ => Ⴙ
54 2D1A	10BA	# Tⴚ => Ⴚ
54 2D1B	10BB	# Tⴛ => Ⴛ
54 2D1C	10BC	# Tⴜ => Ⴜ
54 2D1D	10BD	# Tⴝ => Ⴝ
54 2D1E	10BE	# Tⴞ => Ⴞ
54 2D1F	10BF	# Tⴟ => Ⴟ
54 2D20	10C0	# Tⴠ => Ⴠ
54 2D21	10C1	# Tⴡ => Ⴡ
54 2D22	10C2	# Tⴢ => Ⴢ
54 2D23	10C3	# Tⴣ => Ⴣ
54 2D24	10C4	# Tⴤ => Ⴤ
54 2D25	10C5	# Tⴥ => Ⴥ
54 2D27	10C7	# Tⴧ => Ⴧ
54 2D2D	10CD	# Tⴭ => Ⴭ
54 A641	A640	# Tꙁ => Ꙁ
54 A643	A642	# Tꙃ => Ꙃ
54 A645	A644	# Tꙅ => Ꙅ
54 A647	A646	# Tꙇ => Ꙇ
54 A649	A648	# Tꙉ => Ꙉ
54 A64B	A64A	# Tꙋ => Ꙋ
54 A64D	A64C	# Tꙍ => Ꙍ
54 A64F	A64E	# Tꙏ => Ꙏ
54 A651	A650	# Tꙑ => Ꙑ
54 A653	A652	# Tꙓ => Ꙓ
54 A655	A654	# Tꙕ => Ꙕ
54 A657	A656	# Tꙗ => Ꙗ
54 A659	A658	# Tꙙ => Ꙙ
54 A65B	A65A	# Tꙛ => Ꙛ
54 A65D	A65C	# Tꙝ => Ꙝ
54 A65F	A65E	# Tꙟ => Ꙟ
54 A661	A660	# Tꙡ => Ꙡ
54 A663	A662	# Tꙣ => Ꙣ
54 A665	A664	# Tꙥ => Ꙥ
54 A667	A666	# Tꙧ => Ꙧ
54 A669	A668	# Tꙩ => Ꙩ
54 A66B	A66A	# Tꙫ => Ꙫ
54 A66D	A66C	# Tꙭ => Ꙭ
54 A681	A680	# Tꚁ => Ꚁ
54 A683	A682	# Tꚃ => Ꚃ
54 A685	A684	# Tꚅ => Ꚅ
54 A687	A686	# Tꚇ => Ꚇ
54 A689	A688	# Tꚉ => Ꚉ
54 A68B	A68A	# Tꚋ => Ꚋ
54 A68D	A68C	# Tꚍ => Ꚍ
54 A68F	A68E	# Tꚏ => Ꚏ
54 A691	A690	# Tꚑ => Ꚑ
54 A693	A692	# Tꚓ => Ꚓ
54 A695	A694	# Tꚕ => Ꚕ
54 A697	A696	# Tꚗ => Ꚗ
54 A699	A698	# Tꚙ => Ꚙ
54 A69B	A69A	# Tꚛ => Ꚛ
54 A723	A722	# Tꜣ => Ꜣ
54 A725	A724	# Tꜥ => Ꜥ
54 A727	A726	# Tꜧ => Ꜧ
54 A729	A728	# Tꜩ => Ꜩ
54 A72B	A72A	# Tꜫ => Ꜫ
54 A72D	A72C	# Tꜭ => Ꜭ
54 A72F	A72E	# Tꜯ => Ꜯ
54 A733	A732	# Tꜳ => Ꜳ
54 A735	A734	# Tꜵ => Ꜵ
54 A737	A736	# Tꜷ => Ꜷ
54 A739	A738	# Tꜹ => Ꜹ
54 A73B	A73A	# Tꜻ => Ꜻ
54 A73D	A73C	# Tꜽ => Ꜽ
54 A73F	A73E	# Tꜿ => Ꜿ
54 A741	A740	# Tꝁ => Ꝁ
54 A743	A742	# Tꝃ => Ꝃ
54 A745	A744	# Tꝅ => Ꝅ
54 A747	A746	# Tꝇ => Ꝇ
54 A749	A748	# Tꝉ => Ꝉ
54 A74B	A74A	# Tꝋ => Ꝋ
54 A74D	A74C	# Tꝍ => Ꝍ
54 A74F	A74E	# Tꝏ => Ꝏ
54 A751	A750	# Tꝑ => Ꝑ
54 A753	A752	# Tꝓ => Ꝓ
54 A755	A754	# Tꝕ => Ꝕ
54 A757	A756	# Tꝗ => Ꝗ
54 A759	A758	# Tꝙ => Ꝙ
54 A75B	A75A	# Tꝛ => Ꝛ
54 A75D	A75C	# Tꝝ => Ꝝ
54 A75F	A75E	# Tꝟ => Ꝟ
54 A761	A760	# Tꝡ => Ꝡ
54 A763	A762	# Tꝣ => Ꝣ
54 A765	A764	# Tꝥ => Ꝥ
54 A767	A766	# Tꝧ => Ꝧ
54 A769	A768	# Tꝩ => Ꝩ
54 A76B	A76A	# Tꝫ => Ꝫ
54 A76D	A76C	# Tꝭ => Ꝭ
54 A76F	A76E	# Tꝯ => Ꝯ
54 A77A	A779	# Tꝺ => Ꝺ
54 A77C	A77B	# Tꝼ => Ꝼ
54 A77F	A77E	# Tꝿ => Ꝿ
54 A781	A780	# Tꞁ => Ꞁ
54 A783	A782	# Tꞃ => Ꞃ
54 A785	A784	# Tꞅ => Ꞅ
54 A787	A786	# Tꞇ => Ꞇ
54 A78C	A78B	# Tꞌ => Ꞌ
54 A791	A790	# Tꞑ => Ꞑ
54 A793	A792	# Tꞓ => Ꞓ
54 A794	A7C4	# Tꞔ => Ꞔ
54 A797	A796	# Tꞗ => Ꞗ
54 A799	A798	# Tꞙ => Ꞙ
54 A79B	A79A	# Tꞛ => Ꞛ
54 A79D	A79C	# Tꞝ => Ꞝ
54 A79F	A79E	# Tꞟ => Ꞟ
54 A7A1	A7A0	# Tꞡ => Ꞡ
54 A7A3	A7A2	# Tꞣ => Ꞣ
54 A7A5	A7A4	# Tꞥ => Ꞥ
54 A7A7	A7A6	# Tꞧ => Ꞧ
54 A7A9	A7A8	# Tꞩ => Ꞩ
54 A7B5	A7B4	# Tꞵ => Ꞵ
54 A7B7	A7B6	# Tꞷ => Ꞷ
54 A7B9	A7B8	# Tꞹ => Ꞹ
54 A7BB	A7BA	# Tꞻ => Ꞻ
54 A7BD	A7BC	# Tꞽ => Ꞽ
54 A7BF	A7BE	# Tꞿ => Ꞿ
54 A7C1	A7C0	# Tꟁ => Ꟁ
54 A7C3	A7C2	# Tꟃ => Ꟃ
54 A7C8	A7C7	# Tꟈ => Ꟈ
54 A7CA	A7C9	# Tꟊ => Ꟊ
54 A7CD	A7CC	# Tꟍ => Ꟍ
54 A7CF	A7CE	# T꟏ => ꟎
54 A7D1	A7D0	# Tꟑ => Ꟑ
54 A7D3	A7D2	# Tꟓ => ꟒
54 A7D5	A7D4	# Tꟕ => ꟔
54 A7D7	A7D6	# Tꟗ => Ꟗ
54 A7D9	A7D8	# Tꟙ => Ꟙ
54 A7DB	A7DA	# Tꟛ => Ꟛ
54 A7F6	A7F5	# Tꟶ => Ꟶ
54 AB53	A7B3	# Tꭓ => Ꭓ
54 FF41	FF21	# Tａ => Ａ
54 FF42	FF22	# Tｂ => Ｂ
54 FF43	FF23	# Tｃ => Ｃ
54 FF44	FF24	# Tｄ => Ｄ
54 FF45	FF25	# Tｅ => Ｅ
54 FF46	FF26	# Tｆ => Ｆ
54 FF47	FF27	# Tｇ => Ｇ
54 FF48	FF28	# Tｈ => Ｈ
54 FF49	FF29	# Tｉ => Ｉ
54 FF4A	FF2A	# Tｊ => Ｊ
54 FF4B	FF2B	# Tｋ => Ｋ
54 FF4C	FF2C	# Tｌ => Ｌ
54 FF4D	FF2D	# Tｍ => Ｍ
54 FF4E	FF2E	# Tｎ => Ｎ
54 FF4F	FF2F	# Tｏ => Ｏ
54 FF50	FF30	# Tｐ => Ｐ
54 FF51	FF31	# Tｑ => Ｑ
54 FF52	FF32	# Tｒ => Ｒ
54 FF53	FF33	# Tｓ => Ｓ
54 FF54	FF34	# Tｔ => Ｔ
54 FF55	FF35	# Tｕ => Ｕ
54 FF56	FF36	# Tｖ => Ｖ
54 FF57	FF37	# Tｗ => Ｗ
54 FF58	FF38	# Tｘ => Ｘ
54 FF59	FF39	# Tｙ => Ｙ
54 FF5A	FF3A	# Tｚ => Ｚ
54 10428	10400	# T𐐨 => 𐐀
54 10429	10401	# T𐐩 => 𐐁
54 1042A	10402	# T𐐪 => 𐐂
54 1042B	10403	# T𐐫 => 𐐃
54 1042C	10404	# T𐐬 => 𐐄
54 1042D	10405	# T𐐭 => 𐐅
54 1042E	10406	# T𐐮 => 𐐆
54 1042F	10407	# T𐐯 => 𐐇
54 10430	10408	# T𐐰 => 𐐈
54 10431	10409	# T𐐱 => 𐐉
54 10432	1040A	# T𐐲 => 𐐊
54 10433	1040B	# T𐐳 => 𐐋
54 10434	1040C	# T𐐴 => 𐐌
54 10435	1040D	# T𐐵 => 𐐍
54 10436	1040E	# T𐐶 => 𐐎
54 10437	1040F	# T𐐷 => 𐐏
54 10438	10410	# T𐐸 => 𐐐
54 10439	10411	# T𐐹 => 𐐑
54 1043A	10412	# T𐐺 => 𐐒
54 1043B	10413	# T𐐻 => 𐐓
54 1043C	10414	# T𐐼 => 𐐔
54 1043D	10415	# T𐐽 => 𐐕
54 1043E	10416	# T𐐾 => 𐐖
54 1043F	10417	# T𐐿 => 𐐗
54 10440	10418	# T𐑀 => 𐐘
54 10441	10419	# T𐑁 => 𐐙
54 10442	1041A	# T𐑂 => 𐐚
54 10443	1041B	# T𐑃 => 𐐛
54 10444	1041C	# T𐑄 => 𐐜
54 10445	1041D	# T𐑅 => 𐐝
54 10446	1041E	# T𐑆 => 𐐞
54 10447	1041F	# T𐑇 => 𐐟
54 10448	10420	# T𐑈 => 𐐠
54 10449	10421	# T𐑉 => 𐐡
54 1044A	10422	# T𐑊 => 𐐢
54 1044B	10423	# T𐑋 => 𐐣
54 1044C	10424	# T𐑌 => 𐐤
54 1044D	10425	# T𐑍 => 𐐥
54 1044E	10426	# T𐑎 => 𐐦
54 1044F	10427	# T𐑏 => 𐐧
54 104D8	104B0	# T𐓘 => 𐒰
54 104D9	104B1	# T𐓙 => 𐒱
54 104DA	104B2	# T𐓚 => 𐒲
54 104DB	104B3	# T𐓛 => 𐒳
54 104DC	104B4	# T𐓜 => 𐒴
54 104DD	104B5	# T𐓝 => 𐒵
54 104DE	104B6	# T𐓞 => 𐒶
54 104DF	104B7	# T𐓟 => 𐒷
54 104E0	104B8	# T𐓠 => 𐒸
54 104E1	104B9	# T𐓡 => 𐒹
54 104E2	104BA	# T𐓢 => 𐒺
54 104E3	104BB	# T𐓣 => 𐒻
54 104E4	104BC	# T𐓤 => 𐒼
54 104E5	104BD	# T𐓥 => 𐒽
54 104E6	104BE	# T𐓦 => 𐒾
54 104E7	104BF	# T𐓧 => 𐒿
54 104E8	104C0	# T𐓨 => 𐓀
54 104E9	104C1	# T𐓩 => 𐓁
54 104EA	104C2	# T𐓪 => 𐓂
54 104EB	104C3	# T𐓫 => 𐓃
54 104EC	104C4	# T𐓬 => 𐓄
54 104ED	104C5	# T𐓭 => 𐓅
54 104EE	104C6	# T𐓮 => 𐓆
54 104EF	104C7	# T𐓯 => 𐓇
54 104F0	104C8	# T𐓰 => 𐓈
54 104F1	104C9	# T𐓱 => 𐓉
54 104F2	104CA	# T𐓲 => 𐓊
54 104F3	104CB	# T𐓳 => 𐓋
54 104F4	104CC	# T𐓴 => 𐓌
54 104F5	104CD	# T𐓵 => 𐓍
54 104F6	104CE	# T𐓶 => 𐓎
54 104F7	104CF	# T𐓷 => 𐓏
54 104F8	104D0	# T𐓸 => 𐓐
54 104F9	104D1	# T𐓹 => 𐓑
54 104FA	104D2	# T𐓺 => 𐓒
54 104FB	104D3	# T𐓻 => 𐓓
54 10597	10570	# T𐖗 => 𐕰
54 10598	10571	# T𐖘 => 𐕱
54 10599	10572	# T𐖙 => 𐕲
54 1059A	10573	# T𐖚 => 𐕳
54 1059B	10574	# T𐖛 => 𐕴
54 1059C	10575	# T𐖜 => 𐕵
54 1059D	10576	# T𐖝 => 𐕶
54 1059E	10577	# T𐖞 => 𐕷
54 1059F	10578	# T𐖟 => 𐕸
54 105A0	10579	# T𐖠 => 𐕹
54 105A1	1057A	# T𐖡 => 𐕺
54 105A3	1057C	# T𐖣 => 𐕼
54 105A4	1057D	# T𐖤 => 𐕽
54 105A5	1057E	# T𐖥 => 𐕾
54 105A6	1057F	# T𐖦 => 𐕿
54 105A7	10580	# T𐖧 => 𐖀
54 105A8	10581	# T𐖨 => 𐖁
54 105A9	10582	# T𐖩 => 𐖂
54 105AA	10583	# T𐖪 => 𐖃
54 105AB	10584	# T𐖫 => 𐖄
54 105AC	10585	# T𐖬 => 𐖅
54 105AD	10586	# T𐖭 => 𐖆
54 105AE	10587	# T𐖮 => 𐖇
54 105AF	10588	# T𐖯 => 𐖈
54 105B0	10589	# T𐖰 => 𐖉
54 105B1	1058A	# T𐖱 => 𐖊
54 105B3	1058C	# T𐖳 => 𐖌
54 105B4	1058D	# T𐖴 => 𐖍
54 105B5	1058E	# T𐖵 => 𐖎
54 105B6	1058F	# T𐖶 => 𐖏
54 105B7	10590	# T𐖷 => 𐖐
54 105B8	10591	# T𐖸 => 𐖑
54 105B9	10592	# T𐖹 => 𐖒
54 105BB	10594	# T𐖻 => 𐖔
54 105BC	10595	# T𐖼 => 𐖕
54 10CC0	10C80	# T𐳀 => 𐲀
54 10CC1	10C81	# T𐳁 => 𐲁
54 10CC2	10C82	# T𐳂 => 𐲂
54 10CC3	10C83	# T𐳃 => 𐲃
54 10CC4	10C84	# T𐳄 => 𐲄
54 10CC5	10C85	# T𐳅 => 𐲅
54 10CC6	10C86	# T𐳆 => 𐲆
54 10CC7	10C87	# T𐳇 => 𐲇
54 10CC8	10C88	# T𐳈 => 𐲈
54 10CC9	10C89	# T𐳉 => 𐲉
54 10CCA	10C8A	# T𐳊 => 𐲊
54 10CCB	10C8B	# T𐳋 => 𐲋
54 10CCC	10C8C	# T𐳌 => 𐲌
54 10CCD	10C8D	# T𐳍 => 𐲍
54 10CCE	10C8E	# T𐳎 => 𐲎
54 10CCF	10C8F	# T𐳏 => 𐲏
54 10CD0	10C90	# T𐳐 => 𐲐
54 10CD1	10C91	# T𐳑 => 𐲑
54 10CD2	10C92	# T𐳒 => 𐲒
54 10CD3	10C93	# T𐳓 => 𐲓
54 10CD4	10C94	# T𐳔 => 𐲔
54 10CD5	10C95	# T𐳕 => 𐲕
54 10CD6	10C96	# T𐳖 => 𐲖
54 10CD7	10C97	# T𐳗 => 𐲗
54 10CD8	10C98	# T𐳘 => 𐲘
54 10CD9	10C99	# T𐳙 => 𐲙
54 10CDA	10C9A	# T𐳚 => 𐲚
54 10CDB	10C9B	# T𐳛 => 𐲛
54 10CDC	10C9C	# T𐳜 => 𐲜
54 10CDD	10C9D	# T𐳝 => 𐲝
54 10CDE	10C9E	# T𐳞 => 𐲞
54 10CDF	10C9F	# T𐳟 => 𐲟
54 10CE0	10CA0	# T𐳠 => 𐲠
54 10CE1	10CA1	# T𐳡 => 𐲡
54 10CE2	10CA2	# T𐳢 => 𐲢
54 10CE3	10CA3	# T𐳣 => 𐲣
54 10CE4	10CA4	# T𐳤 => 𐲤
54 10CE5	10CA5	# T𐳥 => 𐲥
54 10CE6	10CA6	# T𐳦 => 𐲦
54 10CE7	10CA7	# T𐳧 => 𐲧
54 10CE8	10CA8	# T𐳨 => 𐲨
54 10CE9	10CA9	# T𐳩 => 𐲩
54 10CEA	10CAA	# T𐳪 => 𐲪
54 10CEB	10CAB	# T𐳫 => 𐲫
54 10CEC	10CAC	# T𐳬 => 𐲬
54 10CED	10CAD	# T𐳭 => 𐲭
54 10CEE	10CAE	# T𐳮 => 𐲮
54 10CEF	10CAF	# T𐳯 => 𐲯
54 10CF0	10CB0	# T𐳰 => 𐲰
54 10CF1	10CB1	# T𐳱 => 𐲱
54 10CF2	10CB2	# T𐳲 => 𐲲
54 10D70	10D50	# T𐵰 => 𐵐
54 10D71	10D51	# T𐵱 => 𐵑
54 10D72	10D52	# T𐵲 => 𐵒
54 10D73	10D53	# T𐵳 => 𐵓
54 10D74	10D54	# T𐵴 => 𐵔
54 10D75	10D55	# T𐵵 => 𐵕
54 10D76	10D56	# T𐵶 => 𐵖
54 10D77	10D57	# T𐵷 => 𐵗
54 10D78	10D58	# T𐵸 => 𐵘
54 10D79	10D59	# T𐵹 => 𐵙
54 10D7A	10D5A	# T𐵺 => 𐵚
54 10D7B	10D5B	# T𐵻 => 𐵛
54 10D7C	10D5C	# T𐵼 => 𐵜
54 10D7D	10D5D	# T𐵽 => 𐵝
54 10D7E	10D5E	# T𐵾 => 𐵞
54 10D7F	10D5F	# T𐵿 => 𐵟
54 10D80	10D60	# T𐶀 => 𐵠
54 10D81	10D61	# T𐶁 => 𐵡
54 10D82	10D62	# T𐶂 => 𐵢
54 10D83	10D63	# T𐶃 => 𐵣
54 10D84	10D64	# T𐶄 => 𐵤
54 10D85	10D65	# T𐶅 => 𐵥
54 118C0	118A0	# T𑣀 => 𑢠
54 118C1	118A1	# T𑣁 => 𑢡
54 118C2	118A2	# T𑣂 => 𑢢
54 118C3	118A3	# T𑣃 => 𑢣
54 118C4	118A4	# T𑣄 => 𑢤
54 118C5	118A5	# T𑣅 => 𑢥
54 118C6	118A6	# T𑣆 => 𑢦
54 118C7	118A7	# T𑣇 => 𑢧
54 118C8	118A8	# T𑣈 => 𑢨
54 118C9	118A9	# T𑣉 => 𑢩
54 118CA	118AA	# T𑣊 => 𑢪
54 118CB	118AB	# T𑣋 => 𑢫
54 118CC	118AC	# T𑣌 => 𑢬
54 118CD	118AD	# T𑣍 => 𑢭
54 118CE	118AE	# T𑣎 => 𑢮
54 118CF	118AF	# T𑣏 => 𑢯
54 118D0	118B0	# T𑣐 => 𑢰
54 118D1	118B1	# T𑣑 => 𑢱
54 118D2	118B2	# T𑣒 => 𑢲
54 118D3	118B3	# T𑣓 => 𑢳
54 118D4	118B4	# T𑣔 => 𑢴
54 118D5	118B5	# T𑣕 => 𑢵
54 118D6	118B6	# T𑣖 => 𑢶
54 118D7	118B7	# T𑣗 => 𑢷
54 118D8	118B8	# T𑣘 => 𑢸
54 118D9	118B9	# T𑣙 => 𑢹
54 118DA	118BA	# T𑣚 => 𑢺
54 118DB	118BB	# T𑣛 => 𑢻
54 118DC	118BC	# T𑣜 => 𑢼
54 118DD	118BD	# T𑣝 => 𑢽
54 118DE	118BE	# T𑣞 => 𑢾
54 118DF	118BF	# T𑣟 => 𑢿
54 16E60	16E40	# T𖹠 => 𖹀
54 16E61	16E41	# T𖹡 => 𖹁
54 16E62	16E42	# T𖹢 => 𖹂
54 16E63	16E43	# T𖹣 => 𖹃
54 16E64	16E44	# T𖹤 => 𖹄
54 16E65	16E45	# T𖹥 => 𖹅
54 16E66	16E46	# T𖹦 => 𖹆
54 16E67	16E47	# T𖹧 => 𖹇
54 16E68	16E48	# T𖹨 => 𖹈
54 16E69	16E49	# T𖹩 => 𖹉
54 16E6A	16E4A	# T𖹪 => 𖹊
54 16E6B	16E4B	# T𖹫 => 𖹋
54 16E6C	16E4C	# T𖹬 => 𖹌
54 16E6D	16E4D	# T𖹭 => 𖹍
54 16E6E	16E4E	# T𖹮 => 𖹎
54 16E6F	16E4F	# T𖹯 => 𖹏
54 16E70	16E50	# T𖹰 => 𖹐
54 16E71	16E51	# T𖹱 => 𖹑
54 16E72	16E52	# T𖹲 => 𖹒
54 16E73	16E53	# T𖹳 => 𖹓
54 16E74	16E54	# T𖹴 => 𖹔
54 16E75	16E55	# T𖹵 => 𖹕
54 16E76	16E56	# T𖹶 => 𖹖
54 16E77	16E57	# T𖹷 => 𖹗
54 16E78	16E58	# T𖹸 => 𖹘
54 16E79	16E59	# T𖹹 => 𖹙
54 16E7A	16E5A	# T𖹺 => 𖹚
