1C98	55 10D8	# Ი => Uი
1C99	55 10D9	# Კ => Uკ
1C9A	55 10DA	# Ლ => Uლ
1C9B	55 10DB	# Მ => Uმ
1C9C	55 10DC	# Ნ => Uნ
1C9D	55 10DD	# Ო => Uო
1C9E	55 10DE	# Პ => Uპ
1C9F	55 10DF	# Ჟ => Uჟ
1CA0	55 10E0	# Რ => Uრ
1CA1	55 10E1	# Ს => Uს
1CA2	55 10E2	# Ტ => Uტ
1CA3	55 10E3	# Უ => Uუ
1CA4	55 10E4	# Ფ => Uფ
1CA5	55 10E5	# Ქ => Uქ
1CA6	55 10E6	# Ღ => Uღ
1CA7	55 10E7	# Ყ => Uყ
1CA8	55 10E8	# Შ => Uშ
1CA9	55 10E9	# Ჩ => Uჩ
1CAA	55 10EA	# Ც => Uც
1CAB	55 10EB	# Ძ => Uძ
1CAC	55 10EC	# Წ => Uწ
1CAD	55 10ED	# Ჭ => Uჭ
1CAE	55 10EE	# Ხ => Uხ
1CAF	55 10EF	# Ჯ => Uჯ
1CB0	55 10F0	# Ჰ => Uჰ
1CB1	55 10F1	# Ჱ => Uჱ
1CB2	55 10F2	# Ჲ => Uჲ
1CB3	55 10F3	# Ჳ => Uჳ
1CB4	55 10F4	# Ჴ => Uჴ
1CB5	55 10F5	# Ჵ => Uჵ
1CB6	55 10F6	# Ჶ => Uჶ
1CB7	55 10F7	# Ჷ => Uჷ
1CB8	55 10F8	# Ჸ => Uჸ
1CB9	55 10F9	# Ჹ => Uჹ
1CBA	55 10FA	# Ჺ => Uჺ
1CBD	55 10FD	# Ჽ => Uჽ
1CBE	55 10FE	# Ჾ => Uჾ
1CBF	55 10FF	# Ჿ => Uჿ
1CC0	50 1CC0	# ᳀ => P᳀
1CC1	50 1CC1	# ᳁ => P᳁
1CC2	50 1CC2	# ᳂ => P᳂
1CC3	50 1CC3	# ᳃ => P᳃
1CC4	50 1CC4	# ᳄ => P᳄
1CC5	50 1CC5	# ᳅ => P᳅
1CC6	50 1CC6	# ᳆ => P᳆
1CC7	50 1CC7	# ᳇ => P᳇
1CD3	50 1CD3	# ᳓ => P᳓
1E00	55 1E01	# Ḁ => Uḁ
1E02	55 1E03	# Ḃ => Uḃ
1E04	55 1E05	# Ḅ => Uḅ
1E06	55 1E07	# Ḇ => Uḇ
1E08	55 1E09	# Ḉ => Uḉ
1E0A	55 1E0B	# Ḋ => Uḋ
1E0C	55 1E0D	# Ḍ => Uḍ
1E0E	55 1E0F	# Ḏ => Uḏ
1E10	55 1E11	# Ḑ => Uḑ
1E12	55 1E13	# Ḓ => Uḓ
1E14	55 1E15	# Ḕ => Uḕ
1E16	55 1E17	# Ḗ => Uḗ
1E18	55 1E19	# Ḙ => Uḙ
1E1A	55 1E1B	# Ḛ => Uḛ
1E1C	55 1E1D	# Ḝ => Uḝ
1E1E	55 1E1F	# Ḟ => Uḟ
1E20	55 1E21	# Ḡ => Uḡ
1E22	55 1E23	# Ḣ => Uḣ
1E24	55 1E25	# Ḥ => Uḥ
1E26	55 1E27	# Ḧ => Uḧ
1E28	55 1E29	# Ḩ => Uḩ
1E2A	55 1E2B	# Ḫ => Uḫ
1E2C	55 1E2D	# Ḭ => Uḭ
1E2E	55 1E2F	# Ḯ => Uḯ
1E30	55 1E31	# Ḱ => Uḱ
1E32	55 1E33	# Ḳ => Uḳ
1E34	55 1E35	# Ḵ => Uḵ
1E36	55 1E37	# Ḷ => Uḷ
1E38	55 1E39	# Ḹ => Uḹ
1E3A	55 1E3B	# Ḻ => Uḻ
1E3C	55 1E3D	# Ḽ => Uḽ
1E3E	55 1E3F	# Ḿ => Uḿ
1E40	55 1E41	# Ṁ => Uṁ
1E42	55 1E43	# Ṃ => Uṃ
1E44	55 1E45	# Ṅ => Uṅ
1E46	55 1E47	# Ṇ => Uṇ
1E48	55 1E49	# Ṉ => Uṉ
1E4A	55 1E4B	# Ṋ => Uṋ
1E4C	55 1E4D	# Ṍ => Uṍ
1E4E	55 1E4F	# Ṏ => Uṏ
1E50	55 1E51	# Ṑ => Uṑ
1E52	55 1E53	# Ṓ => Uṓ
1E54	55 1E55	# Ṕ => Uṕ
1E56	55 1E57	# Ṗ => Uṗ
1E58	55 1E59	# Ṙ => Uṙ
1E5A	55 1E5B	# Ṛ => Uṛ
1E5C	55 1E5D	# Ṝ => Uṝ
1E5E	55 1E5F	# Ṟ => Uṟ
1E60	55 1E61	# Ṡ => Uṡ
1E62	55 1E63	# Ṣ => Uṣ
1E64	55 1E65	# Ṥ => Uṥ
1E66	55 1E67	# Ṧ => Uṧ
1E68	55 1E69	# Ṩ => Uṩ
1E6A	55 1E6B	# Ṫ => Uṫ
1E6C	55 1E6D	# Ṭ => Uṭ
1E6E	55 1E6F	# Ṯ => Uṯ
1E70	55 1E71	# Ṱ => Uṱ
1E72	55 1E73	# Ṳ => Uṳ
1E74	55 1E75	# Ṵ => Uṵ
1E76	55 1E77	# Ṷ => Uṷ
1E78	55 1E79	# Ṹ => Uṹ
1E7A	55 1E7B	# Ṻ => Uṻ
1E7C	55 1E7D	# Ṽ => Uṽ
1E7E	55 1E7F	# Ṿ => Uṿ
1E80	55 1E81	# Ẁ => Uẁ
1E82	55 1E83	# Ẃ => Uẃ
1E84	55 1E85	# Ẅ => Uẅ
1E86	55 1E87	# Ẇ => Uẇ
1E88	55 1E89	# Ẉ => Uẉ
1E8A	55 1E8B	# Ẋ => Uẋ
1E8C	55 1E8D	# Ẍ => Uẍ
1E8E	55 1E8F	# Ẏ => Uẏ
1E90	55 1E91	# Ẑ => Uẑ
1E92	55 1E93	# Ẓ => Uẓ
1E94	55 1E95	# Ẕ => Uẕ
1E9E	55 DF	# ẞ => Uß
1EA0	55 1EA1	# Ạ => Uạ
1EA2	55 1EA3	# Ả => Uả
1EA4	55 1EA5	# Ấ => Uấ
1EA6	55 1EA7	# Ầ => Uầ
1EA8	55 1EA9	# Ẩ => Uẩ
1EAA	55 1EAB	# Ẫ => Uẫ
1EAC	55 1EAD	# Ậ => Uậ
1EAE	55 1EAF	# Ắ => Uắ
1EB0	55 1EB1	# Ằ => Uằ
1EB2	55 1EB3	# Ẳ => Uẳ
1EB4	55 1EB5	# Ẵ => Uẵ
1EB6	55 1EB7	# Ặ => Uặ
1EB8	55 1EB9	# Ẹ => Uẹ
1EBA	55 1EBB	# Ẻ => Uẻ
1EBC	55 1EBD	# Ẽ => Uẽ
1EBE	55 1EBF	# Ế => Uế
1EC0	55 1EC1	# Ề => Uề
1EC2	55 1EC3	# Ể => Uể
1EC4	55 1EC5	# Ễ => Uễ
1EC6	55 1EC7	# Ệ => Uệ
1EC8	55 1EC9	# Ỉ => Uỉ
1ECA	55 1ECB	# Ị => Uị
1ECC	55 1ECD	# Ọ => Uọ
1ECE	55 1ECF	# Ỏ => Uỏ
1ED0	55 1ED1	# Ố => Uố
1ED2	55 1ED3	# Ồ => Uồ
1ED4	55 1ED5	# Ổ => Uổ
1ED6	55 1ED7	# Ỗ => Uỗ
1ED8	55 1ED9	# Ộ => Uộ
1EDA	55 1EDB	# Ớ => Uớ
1EDC	55 1EDD	# Ờ => Uờ
1EDE	55 1EDF	# Ở => Uở
1EE0	55 1EE1	# Ỡ => Uỡ
1EE2	55 1EE3	# Ợ => Uợ
1EE4	55 1EE5	# Ụ => Uụ
1EE6	55 1EE7	# Ủ => Uủ
1EE8	55 1EE9	# Ứ => Uứ
1EEA	55 1EEB	# Ừ => Uừ
1EEC	55 1EED	# Ử => Uử
1EEE	55 1EEF	# Ữ => Uữ
1EF0	55 1EF1	# Ự => Uự
1EF2	55 1EF3	# Ỳ => Uỳ
1EF4	55 1EF5	# Ỵ => Uỵ
1EF6	55 1EF7	# Ỷ => Uỷ
1EF8	55 1EF9	# Ỹ => Uỹ
1EFA	55 1EFB	# Ỻ => Uỻ
1EFC	55 1EFD	# Ỽ => Uỽ
1EFE	55 1EFF	# Ỿ => Uỿ
1F08	55 1F00	# Ἀ => Uἀ
1F09	55 1F01	# Ἁ => Uἁ
1F0A	55 1F02	# Ἂ => Uἂ
1F0B	55 1F03	# Ἃ => Uἃ
1F0C	55 1F04	# Ἄ => Uἄ
1F0D	55 1F05	# Ἅ => Uἅ
1F0E	55 1F06	# Ἆ => Uἆ
1F0F	55 1F07	# Ἇ => Uἇ
1F18	55 1F10	# Ἐ => Uἐ
1F19	55 1F11	# Ἑ => Uἑ
1F1A	55 1F12	# Ἒ => Uἒ
1F1B	55 1F13	# Ἓ => Uἓ
1F1C	55 1F14	# Ἔ => Uἔ
1F1D	55 1F15	# Ἕ => Uἕ
1F28	55 1F20	# Ἠ => Uἠ
1F29	55 1F21	# Ἡ => Uἡ
1F2A	55 1F22	# Ἢ => Uἢ
1F2B	55 1F23	# Ἣ => Uἣ
1F2C	55 1F24	# Ἤ => Uἤ
1F2D	55 1F25	# Ἥ => Uἥ
1F2E	55 1F26	# Ἦ => Uἦ
1F2F	55 1F27	# Ἧ => Uἧ
1F38	55 1F30	# Ἰ => Uἰ
1F39	55 1F31	# Ἱ => Uἱ
1F3A	55 1F32	# Ἲ => Uἲ
1F3B	55 1F33	# Ἳ => Uἳ
1F3C	55 1F34	# Ἴ => Uἴ
1F3D	55 1F35	# Ἵ => Uἵ
1F3E	55 1F36	# Ἶ => Uἶ
1F3F	55 1F37	# Ἷ => Uἷ
1F48	55 1F40	# Ὀ => Uὀ
1F49	55 1F41	# Ὁ => Uὁ
1F4A	55 1F42	# Ὂ => Uὂ
1F4B	55 1F43	# Ὃ => Uὃ
1F4C	55 1F44	# Ὄ => Uὄ
1F4D	55 1F45	# Ὅ => Uὅ
1F59	55 1F51	# Ὑ => Uὑ
1F5B	55 1F53	# Ὓ => Uὓ
1F5D	55 1F55	# Ὕ => Uὕ
1F5F	55 1F57	# Ὗ => Uὗ
1F68	55 1F60	# Ὠ => Uὠ
1F69	55 1F61	# Ὡ => Uὡ
1F6A	55 1F62	# Ὢ => Uὢ
1F6B	55 1F63	# Ὣ => Uὣ
1F6C	55 1F64	# Ὤ => Uὤ
1F6D	55 1F65	# Ὥ => Uὥ
1F6E	55 1F66	# Ὦ => Uὦ
1F6F	55 1F67	# Ὧ => Uὧ
1FB8	55 1FB0	# Ᾰ => Uᾰ
1FB9	55 1FB1	# Ᾱ => Uᾱ
1FBA	55 1F70	# Ὰ => Uὰ
1FBB	55 1F71	# Ά => Uά
1FC8	55 1F72	# Ὲ => Uὲ
1FC9	55 1F73	# Έ => Uέ
1FCA	55 1F74	# Ὴ => Uὴ
1FCB	55 1F75	# Ή => Uή
1FD8	55 1FD0	# Ῐ => Uῐ
1FD9	55 1FD1	# Ῑ => Uῑ
1FDA	55 1F76	# Ὶ => Uὶ
1FDB	55 1F77	# Ί => Uί
1FE8	55 1FE0	# Ῠ => Uῠ
1FE9	55 1FE1	# Ῡ => Uῡ
1FEA	55 1F7A	# Ὺ => Uὺ
1FEB	55 1F7B	# Ύ => Uύ
1FEC	55 1FE5	# Ῥ => Uῥ
1FF8	55 1F78	# Ὸ => Uὸ
1FF9	55 1F79	# Ό => Uό
1FFA	55 1F7C	# Ὼ => Uὼ
1FFB	55 1F7D	# Ώ => Uώ
2010	50 2010	# ‐ => P‐
2011	50 2011	# ‑ => P‑
2012	50 2012	# ‒ => P‒
2013	50 2013	# – => P–
2014	50 2014	# — => P—
2015	50 2015	# ― => P―
2016	50 2016	# ‖ => P‖
2017	50 2017	# ‗ => P‗
2018	50 2018	# ‘ => P‘
2019	50 2019	# ’ => P’
201A	50 201A	# ‚ => P‚
201B	50 201B	# ‛ => P‛
201C	50 201C	# “ => P“
201D	50 201D	# ” => P”
201E	50 201E	# „ => P„
201F	50 201F	# ‟ => P‟
2020	50 2020	# † => P†
2021	50 2021	# ‡ => P‡
2022	50 2022	# • => P•
2023	50 2023	# ‣ => P‣
2024	50 2024	# ․ => P․
2025	50 2025	# ‥ => P‥
2026	50 2026	# … => P…
2027	50 2027	# ‧ => P‧
2030	50 2030	# ‰ => P‰
2031	50 2031	# ‱ => P‱
2032	50 2032	# ′ => P′
2033	50 2033	# ″ => P″
2034	50 2034	# ‴ => P‴
2035	50 2035	# ‵ => P‵
2036	50 2036	# ‶ => P‶
2037	50 2037	# ‷ => P‷
2038	50 2038	# ‸ => P‸
2039	50 2039	# ‹ => P‹
203A	50 203A	# › => P›
203B	50 203B	# ※ => P※
203C	50 203C	# ‼ => P‼
203D	50 203D	# ‽ => P‽
203E	50 203E	# ‾ => P‾
203F	50 203F	# ‿ => P‿
2040	50 2040	# ⁀ => P⁀
2041	50 2041	# ⁁ => P⁁
2042	50 2042	# ⁂ => P⁂
2043	50 2043	# ⁃ => P⁃
2045	50 2045	# ⁅ => P⁅
2046	50 2046	# ⁆ => P⁆
2047	50 2047	# ⁇ => P⁇
2048	50 2048	# ⁈ => P⁈
2049	50 2049	# ⁉ => P⁉
204A	50 204A	# ⁊ => P⁊
204B	50 204B	# ⁋ => P⁋
204C	50 204C	# ⁌ => P⁌
204D	50 204D	# ⁍ => P⁍
204E	50 204E	# ⁎ => P⁎
204F	50 204F	# ⁏ => P⁏
2050	50 2050	# ⁐ => P⁐
2051	50 2051	# ⁑ => P⁑
2053	50 2053	# ⁓ => P⁓
2054	50 2054	# ⁔ => P⁔
2055	50 2055	# ⁕ => P⁕
2056	50 2056	# ⁖ => P⁖
2057	50 2057	# ⁗ => P⁗
2058	50 2058	# ⁘ => P⁘
2059	50 2059	# ⁙ => P⁙
205A	50 205A	# ⁚ => P⁚
205B	50 205B	# ⁛ => P⁛
205C	50 205C	# ⁜ => P⁜
205D	50 205D	# ⁝ => P⁝
205E	50 205E	# ⁞ => P⁞
207D	50 207D	# ⁽ => P⁽
207E	50 207E	# ⁾ => P⁾
208D	50 208D	# ₍ => P₍
208E	50 208E	# ₎ => P₎
2126	55 3C9	# Ω => Uω
212A	55 6B	# K => Uk
212B	55 E5	# Å => Uå
2132	55 214E	# Ⅎ => Uⅎ
2183	55 2184	# Ↄ => Uↄ
2308	50 2308	# ⌈ => P⌈
2309	50 2309	# ⌉ => P⌉
230A	50 230A	# ⌊ => P⌊
230B	50 230B	# ⌋ => P⌋
2329	50 2329	# 〈 => P〈
232A	50 232A	# 〉 => P〉
2768	50 2768	# ❨ => P❨
2769	50 2769	# ❩ => P❩
276A	50 276A	# ❪ => P❪
276B	50 276B	# ❫ => P❫
276C	50 276C	# ❬ => P❬
276D	50 276D	# ❭ => P❭
276E	50 276E	# ❮ => P❮
276F	50 276F	# ❯ => P❯
2770	50 2770	# ❰ => P❰
2771	50 2771	# ❱ => P❱
2772	50 2772	# ❲ => P❲
2773	50 2773	# ❳ => P❳
2774	50 2774	# ❴ => P❴
2775	50 2775	# ❵ => P❵
27C5	50 27C5	# ⟅ => P⟅
27C6	50 27C6	# ⟆ => P⟆
27E6	50 27E6	# ⟦ => P⟦
27E7	50 27E7	# ⟧ => P⟧
27E8	50 27E8	# ⟨ => P⟨
27E9	50 27E9	# ⟩ => P⟩
27EA	50 27EA	# ⟪ => P⟪
27EB	50 27EB	# ⟫ => P⟫
27EC	50 27EC	# ⟬ => P⟬
27ED	50 27ED	# ⟭ => P⟭
27EE	50 27EE	# ⟮ => P⟮
27EF	50 27EF	# ⟯ => P⟯
2983	50 2983	# ⦃ => P⦃
2984	50 2984	# ⦄ => P⦄
2985	50 2985	# ⦅ => P⦅
2986	50 2986	# ⦆ => P⦆
2987	50 2987	# ⦇ => P⦇
2988	50 2988	# ⦈ => P⦈
2989	50 2989	# ⦉ => P⦉
298A	50 298A	# ⦊ => P⦊
298B	50 298B	# ⦋ => P⦋
298C	50 298C	# ⦌ => P⦌
298D	50 298D	# ⦍ => P⦍
298E	50 298E	# ⦎ => P⦎
298F	50 298F	# ⦏ => P⦏
2990	50 2990	# ⦐ => P⦐
2991	50 2991	# ⦑ => P⦑
2992	50 2992	# ⦒ => P⦒
2993	50 2993	# ⦓ => P⦓
2994	50 2994	# ⦔ => P⦔
2995	50 2995	# ⦕ => P⦕
2996	50 2996	# ⦖ => P⦖
2997	50 2997	# ⦗ => P⦗
2998	50 2998	# ⦘ => P⦘
29D8	50 29D8	# ⧘ => P⧘
29D9	50 29D9	# ⧙ => P⧙
29DA	50 29DA	# ⧚ => P⧚
29DB	50 29DB	# ⧛ => P⧛
29FC	50 29FC	# ⧼ => P⧼
29FD	50 29FD	# ⧽ => P⧽
2C00	55 2C30	# Ⰰ => Uⰰ
2C01	55 2C31	# Ⰱ => Uⰱ
2C02	55 2C32	# Ⰲ => Uⰲ
2C03	55 2C33	# Ⰳ => Uⰳ
2C04	55 2C34	# Ⰴ => Uⰴ
2C05	55 2C35	# Ⰵ => Uⰵ
2C06	55 2C36	# Ⰶ => Uⰶ
2C07	55 2C37	# Ⰷ => Uⰷ
2C08	55 2C38	# Ⰸ => Uⰸ
2C09	55 2C39	# Ⰹ => Uⰹ
2C0A	55 2C3A	# Ⰺ => Uⰺ
2C0B	55 2C3B	# Ⰻ => Uⰻ
2C0C	55 2C3C	# Ⰼ => Uⰼ
2C0D	55 2C3D	# Ⰽ => Uⰽ
2C0E	55 2C3E	# Ⰾ => Uⰾ
2C0F	55 2C3F	# Ⰿ => Uⰿ
2C10	55 2C40	# Ⱀ => Uⱀ
2C11	55 2C41	# Ⱁ => Uⱁ
2C12	55 2C42	# Ⱂ => Uⱂ
2C13	55 2C43	# Ⱃ => Uⱃ
2C14	55 2C44	# Ⱄ => Uⱄ
2C15	55 2C45	# Ⱅ => Uⱅ
2C16	55 2C46	# Ⱆ => Uⱆ
2C17	55 2C47	# Ⱇ => Uⱇ
2C18	55 2C48	# Ⱈ => Uⱈ
2C19	55 2C49	# Ⱉ => Uⱉ
2C1A	55 2C4A	# Ⱊ => Uⱊ
2C1B	55 2C4B	# Ⱋ => Uⱋ
2C1C	55 2C4C	# Ⱌ => Uⱌ
2C1D	55 2C4D	# Ⱍ => Uⱍ
2C1E	55 2C4E	# Ⱎ => Uⱎ
2C1F	55 2C4F	# Ⱏ => Uⱏ
2C20	55 2C50	# Ⱐ => Uⱐ
2C21	55 2C51	# Ⱑ => Uⱑ
2C22	55 2C52	# Ⱒ => Uⱒ
2C23	55 2C53	# Ⱓ => Uⱓ
2C24	55 2C54	# Ⱔ => Uⱔ
2C25	55 2C55	# Ⱕ => Uⱕ
2C26	55 2C56	# Ⱖ => Uⱖ
2C27	55 2C57	# Ⱗ => Uⱗ
2C28	55 2C58	# Ⱘ => Uⱘ
2C29	55 2C59	# Ⱙ => Uⱙ
2C2A	55 2C5A	# Ⱚ => Uⱚ
2C2B	55 2C5B	# Ⱛ => Uⱛ
2C2C	55 2C5C	# Ⱜ => Uⱜ
2C2D	55 2C5D	# Ⱝ => Uⱝ
2C2E	55 2C5E	# Ⱞ => Uⱞ
2C2F	55 2C5F	# Ⱟ => Uⱟ
2C60	55 2C61	# Ⱡ => Uⱡ
2C62	55 26B	# Ɫ => Uɫ
2C63	55 1D7D	# Ᵽ => Uᵽ
2C64	55 27D	# Ɽ => Uɽ
2C67	55 2C68	# Ⱨ => Uⱨ
2C69	55 2C6A	# Ⱪ => Uⱪ
2C6B	55 2C6C	# Ⱬ => Uⱬ
2C6D	55 251	# Ɑ => Uɑ
2C6E	55 271	# Ɱ => Uɱ
2C6F	55 250	# Ɐ => Uɐ
2C70	55 252	# Ɒ => Uɒ
2C72	55 2C73	# Ⱳ => Uⱳ
2C75	55 2C76	# Ⱶ => Uⱶ
2C7E	55 23F	# Ȿ => Uȿ
2C7F	55 240	# Ɀ => Uɀ
2C80	55 2C81	# Ⲁ => Uⲁ
2C82	55 2C83	# Ⲃ => Uⲃ
2C84	55 2C85	# Ⲅ => Uⲅ
2C86	55 2C87	# Ⲇ => Uⲇ
2C88	55 2C89	# Ⲉ => Uⲉ
2C8A	55 2C8B	# Ⲋ => Uⲋ
2C8C	55 2C8D	# Ⲍ => Uⲍ
2C8E	55 2C8F	# Ⲏ => Uⲏ
2C90	55 2C91	# Ⲑ => Uⲑ
2C92	55 2C93	# Ⲓ => Uⲓ
2C94	55 2C95	# Ⲕ => Uⲕ
2C96	55 2C97	# Ⲗ => Uⲗ
2C98	55 2C99	# Ⲙ => Uⲙ
2C9A	55 2C9B	# Ⲛ => Uⲛ
2C9C	55 2C9D	# Ⲝ => Uⲝ
2C9E	55 2C9F	# Ⲟ => Uⲟ
2CA0	55 2CA1	# Ⲡ => Uⲡ
2CA2	55 2CA3	# Ⲣ => Uⲣ
2CA4	55 2CA5	# Ⲥ => Uⲥ
2CA6	55 2CA7	# Ⲧ => Uⲧ
2CA8	55 2CA9	# Ⲩ => Uⲩ
2CAA	55 2CAB	# Ⲫ => Uⲫ
2CAC	55 2CAD	# Ⲭ => Uⲭ
2CAE	55 2CAF	# Ⲯ => Uⲯ
2CB0	55 2CB1	# Ⲱ => Uⲱ
2CB2	55 2CB3	# Ⲳ => Uⲳ
2CB4	55 2CB5	# Ⲵ => Uⲵ
2CB6	55 2CB7	# Ⲷ => Uⲷ
2CB8	55 2CB9	# Ⲹ => Uⲹ
2CBA	55 2CBB	# Ⲻ => Uⲻ
2CBC	55 2CBD	# Ⲽ => Uⲽ
2CBE	55 2CBF	# Ⲿ => Uⲿ
2CC0	55 2CC1	# Ⳁ => Uⳁ
2CC2	55 2CC3	# Ⳃ => Uⳃ
2CC4	55 2CC5	# Ⳅ => Uⳅ
2CC6	55 2CC7	# Ⳇ => Uⳇ
2CC8	55 2CC9	# Ⳉ => Uⳉ
2CCA	55 2CCB	# Ⳋ => Uⳋ
2CCC	55 2CCD	# Ⳍ => Uⳍ
2CCE	55 2CCF	# Ⳏ => Uⳏ
2CD0	55 2CD1	# Ⳑ => Uⳑ
2CD2	55 2CD3	# Ⳓ => Uⳓ
2CD4	55 2CD5	# Ⳕ => Uⳕ
2CD6	55 2CD7	# Ⳗ => Uⳗ
2CD8	55 2CD9	# Ⳙ => Uⳙ
2CDA	55 2CDB	# Ⳛ => Uⳛ
2CDC	55 2CDD	# Ⳝ => Uⳝ
2CDE	55 2CDF	# Ⳟ => Uⳟ
2CE0	55 2CE1	# Ⳡ => Uⳡ
2CE2	55 2CE3	# Ⳣ => Uⳣ
2CEB	55 2CEC	# Ⳬ => Uⳬ
2CED	55 2CEE	# Ⳮ => Uⳮ
2CF2	55 2CF3	# Ⳳ => Uⳳ
2CF9	50 2CF9	# ⳹ => P⳹
2CFA	50 2CFA	# ⳺ => P⳺
2CFB	50 2CFB	# ⳻ => P⳻
2CFC	50 2CFC	# ⳼ => P⳼
2CFE	50 2CFE	# ⳾ => P⳾
2CFF	50 2CFF	# ⳿ => P⳿
2D70	50 2D70	# ⵰ => P⵰
2E00	50 2E00	# ⸀ => P⸀
2E01	50 2E01	# ⸁ => P⸁
2E02	50 2E02	# ⸂ => P⸂
2E03	50 2E03	# ⸃ => P⸃
2E04	50 2E04	# ⸄ => P⸄
2E05	50 2E05	# ⸅ => P⸅
2E06	50 2E06	# ⸆ => P⸆
2E07	50 2E07	# ⸇ => P⸇
2E08	50 2E08	# ⸈ => P⸈
2E09	50 2E09	# ⸉ => P⸉
2E0A	50 2E0A	# ⸊ => P⸊
2E0B	50 2E0B	# ⸋ => P⸋
2E0C	50 2E0C	# ⸌ => P⸌
2E0D	50 2E0D	# ⸍ => P⸍
2E0E	50 2E0E	# ⸎ => P⸎
2E0F	50 2E0F	# ⸏ => P⸏
2E10	50 2E10	# ⸐ => P⸐
2E11	50 2E11	# ⸑ => P⸑
2E12	50 2E12	# ⸒ => P⸒
2E13	50 2E13	# ⸓ => P⸓
2E14	50 2E14	# ⸔ => P⸔
2E15	50 2E15	# ⸕ => P⸕
2E16	50 2E16	# ⸖ => P⸖
2E17	50 2E17	# ⸗ => P⸗
2E18	50 2E18	# ⸘ => P⸘
2E19	50 2E19	# ⸙ => P⸙
2E1A	50 2E1A	# ⸚ => P⸚
2E1B	50 2E1B	# ⸛ => P⸛
2E1C	50 2E1C	# ⸜ => P⸜
2E1D	50 2E1D	# ⸝ => P⸝
2E1E	50 2E1E	# ⸞ => P⸞
2E1F	50 2E1F	# ⸟ => P⸟
2E20	50 2E20	# ⸠ => P⸠
2E21	50 2E21	# ⸡ => P⸡
2E22	50 2E22	# ⸢ => P⸢
2E23	50 2E23	# ⸣ => P⸣
2E24	50 2E24	# ⸤ => P⸤
2E25	50 2E25	# ⸥ => P⸥
2E26	50 2E26	# ⸦ => P⸦
2E27	50 2E27	# ⸧ => P⸧
2E28	50 2E28	# ⸨ => P⸨
2E29	50 2E29	# ⸩ => P⸩
2E2A	50 2E2A	# ⸪ => P⸪
2E2B	50 2E2B	# ⸫ => P⸫
2E2C	50 2E2C	# ⸬ => P⸬
2E2D	50 2E2D	# ⸭ => P⸭
2E2E	50 2E2E	# ⸮ => P⸮
2E30	50 2E30	# ⸰ => P⸰
2E31	50 2E31	# ⸱ => P⸱
2E32	50 2E32	# ⸲ => P⸲
2E33	50 2E33	# ⸳ => P⸳
2E34	50 2E34	# ⸴ => P⸴
2E35	50 2E35	# ⸵ => P⸵
2E36	50 2E36	# ⸶ => P⸶
2E37	50 2E37	# ⸷ => P⸷
2E38	50 2E38	# ⸸ => P⸸
2E39	50 2E39	# ⸹ => P⸹
2E3A	50 2E3A	# ⸺ => P⸺
2E3B	50 2E3B	# ⸻ => P⸻
2E3C	50 2E3C	# ⸼ => P⸼
2E3D	50 2E3D	# ⸽ => P⸽
2E3E	50 2E3E	# ⸾ => P⸾
2E3F	50 2E3F	# ⸿ => P⸿
2E40	50 2E40	# ⹀ => P⹀
2E41	50 2E41	# ⹁ => P⹁
2E42	50 2E42	# ⹂ => P⹂
2E43	50 2E43	# ⹃ => P⹃
2E44	50 2E44	# ⹄ => P⹄
2E45	50 2E45	# ⹅ => P⹅
2E46	50 2E46	# ⹆ => P⹆
2E47	50 2E47	# ⹇ => P⹇
2E48	50 2E48	# ⹈ => P⹈
2E49	50 2E49	# ⹉ => P⹉
2E4A	50 2E4A	# ⹊ => P⹊
2E4B	50 2E4B	# ⹋ => P⹋
2E4C	50 2E4C	# ⹌ => P⹌
2E4D	50 2E4D	# ⹍ => P⹍
2E4E	50 2E4E	# ⹎ => P⹎
2E4F	50 2E4F	# ⹏ => P⹏
2E52	50 2E52	# ⹒ => P⹒
2E53	50 2E53	# ⹓ => P⹓
2E54	50 2E54	# ⹔ => P⹔
2E55	50 2E55	# ⹕ => P⹕
2E56	50 2E56	# ⹖ => P⹖
2E57	50 2E57	# ⹗ => P⹗
2E58	50 2E58	# ⹘ => P⹘
2E59	50 2E59	# ⹙ => P⹙
2E5A	50 2E5A	# ⹚ => P⹚
2E5B	50 2E5B	# ⹛ => P⹛
2E5C	50 2E5C	# ⹜ => P⹜
2E5D	50 2E5D	# ⹝ => P⹝
3001	50 3001	# 、 => P、
3002	50 3002	# 。 => P。
3003	50 3003	# 〃 => P〃
3008	50 3008	# 〈 => P〈
3009	50 3009	# 〉 => P〉
300A	50 300A	# 《 => P《
300B	50 300B	# 》 => P》
300C	50 300C	# 「 => P「
300D	50 300D	# 」 => P」
300E	50 300E	# 『 => P『
300F	50 300F	# 』 => P』
3010	50 3010	# 【 => P【
3011	50 3011	# 】 => P】
3014	50 3014	# 〔 => P〔
3015	50 3015	# 〕 => P〕
3016	50 3016	# 〖 => P〖
3017	50 3017	# 〗 => P〗
3018	50 3018	# 〘 => P〘
3019	50 3019	# 〙 => P〙
301A	50 301A	# 〚 => P〚
301B	50 301B	# 〛 => P〛
301C	50 301C	# 〜 => P〜
301D	50 301D	# 〝 => P〝
301E	50 301E	# 〞 => P〞
301F	50 301F	# 〟 => P〟
3030	50 3030	# 〰 => P〰
303D	50 303D	# 〽 => P〽
30A0	50 30A0	# ゠ => P゠
30FB	50 30FB	# ・ => P・
